id,latitude,longitude,date_uploaded,sentiment
55038369155,51.524298,-0.078567,1768249979,0.0
55038063013,51.518463,-0.081753,1768243923,0.0
55036027572,51.517361,-0.082748,1768205406,0.0
55036930791,51.517544,-0.082531,1768205392,0.0
55037186964,51.517491,-0.082881,1768205374,0.0
55037096180,51.520344,-0.087439,1768194682,0.0
55032594332,51.517505,-0.080503,1768054624,0.0
55033471496,51.527673,-0.079889,1768053772,0.0
55033591329,51.532963,-0.080405,1768044853,0.0
55033113756,51.529327,-0.068723,1768028374,0.0
55031409826,51.519068,-0.060078,1767934009,0.0
37223144045,51.528398,-0.072207,1767877920,0.0
13145404134,51.525561,-0.083387,1767874413,0.0
55029619228,51.533077,-0.075131,1767825362,0.0
55026691212,51.523802,-0.086764,1767733590,0.0
55027841819,51.523802,-0.086764,1767733592,0.0
55027919330,51.523802,-0.086764,1767733593,0.0
55027590911,51.523802,-0.086764,1767733594,0.0
55027740340,51.522502,-0.082933,1767727570,0.0
51292241640,51.525732,-0.08323,1767712338,0.0
55025287675,51.523802,-0.086764,1767700028,0.0
55026871838,51.516358,-0.076175,1767696429,0.0
55026690346,51.517455,-0.077409,1767696431,0.0
55026690356,51.516341,-0.076242,1767696430,0.0
55026690321,51.5174,-0.083762,1767696434,0.0
55027015605,51.516802,-0.082537,1767696456,0.0
55027015595,51.516802,-0.08257,1767696458,0.0
55025794722,51.516813,-0.082564,1767696460,0.0
55027015535,51.516813,-0.082564,1767696459,0.0
55026689096,51.516672,-0.080712,1767696475,0.0
55025793527,51.517455,-0.077409,1767696432,0.0
55027014415,51.517455,-0.077409,1767696432,0.0
55026869673,51.5174,-0.083762,1767696434,0.0
55026688331,51.515352,-0.074839,1767696436,0.0
55026869268,51.516802,-0.082537,1767696458,0.0
55026686656,51.517119,-0.081792,1767696476,0.0
55026089170,51.530939,-0.074007,1767645191,0.0
55026015259,51.530078,-0.072569,1767645191,0.0
55025931284,51.51819,-0.078266,1767641181,0.0
55025029296,51.517919,-0.081648,1767619245,0.0
55025208894,51.525594,-0.083237,1767616563,0.0
55025137308,51.523827,-0.0866,1767616568,0.0
55024933313,51.5316,-0.074018,1767605862,0.0
55027919390,51.523802,-0.086764,1767733591,0.0
55027590911,51.523802,-0.086764,1767733594,0.0
52260870830,51.517977,-0.074621,1767713460,0.0
51292241640,51.525732,-0.08323,1767712338,0.0
55025287675,51.523802,-0.086764,1767700028,0.0
55027016370,51.516355,-0.076167,1767696428,0.0
55026871838,51.516358,-0.076175,1767696429,0.0
55026871808,51.515352,-0.074839,1767696434,0.0
55026690356,51.516341,-0.076242,1767696430,0.0
55026690321,51.5174,-0.083762,1767696434,0.0
55027015605,51.516802,-0.082537,1767696456,0.0
55027015595,51.516802,-0.08257,1767696458,0.0
55025794722,51.516813,-0.082564,1767696460,0.0
55027015535,51.516813,-0.082564,1767696459,0.0
55026689096,51.516672,-0.080712,1767696475,0.0
55025793527,51.517455,-0.077409,1767696432,0.0
55026869673,51.5174,-0.083762,1767696434,0.0
55026688331,51.515352,-0.074839,1767696436,0.0
55026869268,51.516802,-0.082537,1767696458,0.0
55026686656,51.517119,-0.081792,1767696476,0.0
55025762511,51.530078,-0.072569,1767645191,0.0
55025931284,51.51819,-0.078266,1767641181,0.0
55025029296,51.517919,-0.081648,1767619245,0.0
55025137308,51.523827,-0.0866,1767616568,0.0
55025076500,51.531373,-0.073953,1767605862,0.0
55024996170,51.521436,-0.073398,1767601328,0.0
55023778682,51.521619,-0.073362,1767601330,0.0
55024667691,51.521547,-0.073403,1767601329,0.0
55024667311,51.521888,-0.073175,1767601331,0.0
55023778142,51.521972,-0.073087,1767601332,0.0
55024667301,51.521702,-0.073273,1767601330,0.0
55024922084,51.521794,-0.073198,1767601330,0.0
55023746667,51.522391,-0.075437,1767600350,0.0
55024889769,51.522366,-0.075325,1767600350,0.0
55023746602,51.522311,-0.075345,1767600351,0.0
55024635621,51.521869,-0.070114,1767600353,0.0
55024962725,51.520302,-0.073567,1767600352,0.0
